Fecha,Hora,Producto,ISIN,Bolsa de,Centro de ejecución,Número,Precio,,Valor local,,Valor,,Tipo de cambio,Costes de transacción,,Total,,ID Orden
04-04-2024,14:12,PROSEGUR,ES0175438003,MAD,XMAD,159,1.5700,EUR,-249.63,EUR,-249.63,EUR,,-2.00,EUR,-251.63,EUR,1edb6c6c-0b83-42ba-9a5f-ec53358be721
03-04-2024,09:55,PROSEGUR,ES0175438003,MAD,MESI,225,1.5500,EUR,-348.75,EUR,-348.75,EUR,,,EUR,-348.75,EUR,c7c64308-3c5a-46c9-89d9-727a9ba5101b
03-04-2024,09:55,PROSEGUR,ES0175438003,MAD,XMAD,131,1.5500,EUR,-203.05,EUR,-203.05,EUR,,,EUR,-203.05,EUR,c7c64308-3c5a-46c9-89d9-727a9ba5101b
03-04-2024,09:55,PROSEGUR,ES0175438003,MAD,XMAD,95,1.5500,EUR,-147.25,EUR,-147.25,EUR,,-2.00,EUR,-149.25,EUR,c7c64308-3c5a-46c9-89d9-727a9ba5101b
02-04-2024,03:20,POWERLONG COMMERCIAL MANAGEMENT HOLDINGS LTD,KYG7204G1064,HKS,XHKG,-4000,2.4500,HKD,9800.00,HKD,1166.90,EUR,8.3984,-6.00,EUR,1160.90,EUR,422b86f8-9d47-484d-93fb-63dfa77a7c70
25-03-2024,08:41,ADR ON KASPI BANK,US48581R2058,NDQ,,65,120.6000,USD,-7839.00,USD,-7214.23,EUR,1.0866,,EUR,-7214.23,EUR,
25-03-2024,08:41,GDR ON KASPI BANK,US48581R2058,LSE,,-65,120.6000,USD,7839.00,USD,7214.23,EUR,1.0866,,EUR,7214.23,EUR,
15-03-2024,14:47,AUTO PARTNER SA,PLATPRT00018,WSE,XWAR,70,25.9000,PLN,-1813.00,PLN,-421.87,EUR,4.2976,,EUR,-421.87,EUR,1e6dd655-66a4-4176-875b-fa667e680cc5
15-03-2024,14:47,AUTO PARTNER SA,PLATPRT00018,WSE,XWAR,190,25.8500,PLN,-4911.50,PLN,-1142.85,EUR,4.2976,,EUR,-1142.85,EUR,1e6dd655-66a4-4176-875b-fa667e680cc5
15-03-2024,14:47,AUTO PARTNER SA,PLATPRT00018,WSE,XWAR,190,25.8500,PLN,-4911.50,PLN,-1142.85,EUR,4.2976,-4.90,EUR,-1147.75,EUR,1e6dd655-66a4-4176-875b-fa667e680cc5
13-03-2024,09:40,DINO POLSKA SA,PLDINPL00011,WSE,XWAR,29,431.0000,PLN,-12499.00,PLN,-2916.53,EUR,4.2856,,EUR,-2916.53,EUR,b7336c37-0ad1-46b9-9593-0bb649f6da90
13-03-2024,09:40,DINO POLSKA SA,PLDINPL00011,WSE,XWAR,1,431.0000,PLN,-431.00,PLN,-100.57,EUR,4.2856,-4.90,EUR,-105.47,EUR,b7336c37-0ad1-46b9-9593-0bb649f6da90
07-03-2024,02:30,PLOVER BAY TECHNOLOGIES LTD,KYG713321035,HKS,XHKG,8000,2.5500,HKD,-20400.00,HKD,-2392.08,EUR,8.5281,-6.00,EUR,-2398.08,EUR,83166611-e51b-4068-b627-fabc1aa41d06
06-03-2024,16:09,SHELLY GROUP PLC     EO 1,BG1100003166,FRA,FRAA,-19,31.0000,EUR,589.00,EUR,589.00,EUR,,-6.00,EUR,583.00,EUR,faf5ac43-c586-4cfc-9fb5-c22019d2572b
06-03-2024,16:08,EMBRACER GROUP AB,SE0016828511,OMX,MESI,-6,16.8500,SEK,101.10,SEK,8.99,EUR,11.2431,,EUR,8.99,EUR,9914b56b-25c5-4436-ac9a-cb23ce57ab01
06-03-2024,16:08,EMBRACER GROUP AB,SE0016828511,OMX,XSTO,-1146,16.8500,SEK,19310.10,SEK,1717.50,EUR,11.2431,-4.90,EUR,1712.60,EUR,9914b56b-25c5-4436-ac9a-cb23ce57ab01
06-03-2024,16:07,GEORGIA CAPITAL,GB00BF4HYV08,LSE,MESI,-141,1234.0000,GBX,173994.00,GBX,2034.06,EUR,85.5403,-4.90,EUR,2029.16,EUR,fff10418-d66d-4439-b78d-5c1b93eff63b
01-03-2024,16:05,TELEPERFORMANCE SE,FR0000051807,EPA,XPAR,-14,108.1000,EUR,1513.40,EUR,1513.40,EUR,,,EUR,1513.40,EUR,4855b2f7-1d14-4286-a429-b4bc54b42309
01-03-2024,16:05,TELEPERFORMANCE SE,FR0000051807,EPA,XPAR,-4,108.1000,EUR,432.40,EUR,432.40,EUR,,,EUR,432.40,EUR,4855b2f7-1d14-4286-a429-b4bc54b42309
01-03-2024,16:05,TELEPERFORMANCE SE,FR0000051807,EPA,XPAR,-4,108.1000,EUR,432.40,EUR,432.40,EUR,,-4.90,EUR,427.50,EUR,4855b2f7-1d14-4286-a429-b4bc54b42309
29-02-2024,17:06,GRIFOLS SA,ES0171996087,MAD,XMAD,-170,8.1000,EUR,1377.00,EUR,1377.00,EUR,,-2.00,EUR,1375.00,EUR,aafeb8bb-2a22-4343-89c1-facec36af31f
28-02-2024,11:47,GEORGIA CAPITAL,GB00BF4HYV08,LSE,XLON,101,1220.0000,GBX,-123220.00,GBX,-1440.68,EUR,85.5293,,EUR,-1440.68,EUR,86a1904b-ff54-4867-ad56-9d969ca31ede
28-02-2024,11:42,GRIFOLS SA,ES0171996087,MAD,XMAD,170,11.7000,EUR,-1989.00,EUR,-1989.00,EUR,,-2.00,EUR,-1991.00,EUR,0ede1a1a-d563-4fae-9112-1d850301bee9
28-02-2024,09:39,GEORGIA CAPITAL,GB00BF4HYV08,LSE,XLON,40,1220.0000,GBX,-48800.00,GBX,-570.23,EUR,85.5798,-4.90,EUR,-575.13,EUR,86a1904b-ff54-4867-ad56-9d969ca31ede
26-02-2024,02:46,DUG TECHNOLOGY LTD,AU0000095721,ASX,ASXT,824,2.5300,AUD,-2084.72,AUD,-1264.09,EUR,1.6492,-6.00,EUR,-1270.09,EUR,95f82bef-8f04-45c4-91c1-79ad39543e31
23-02-2024,00:11,GQG PARTNERS CDI,AU0000180499,ASX,ASXT,2761,2.1000,AUD,-5798.10,AUD,-3512.96,EUR,1.6505,-6.00,EUR,-3518.96,EUR,f0cf4779-c5ea-4e2d-904f-f62c5f228e14
23-02-2024,00:09,SRG GLOBAL LIMITED,AU0000032914,ASX,ASXT,2418,0.7550,AUD,-1825.59,AUD,-1106.22,EUR,1.6503,,EUR,-1106.22,EUR,245f3170-2fd1-49ec-bab5-d29f1cbb30c5
23-02-2024,00:09,SRG GLOBAL LIMITED,AU0000032914,ASX,ASXT,1885,0.7550,AUD,-1423.18,AUD,-862.38,EUR,1.6503,,EUR,-862.38,EUR,245f3170-2fd1-49ec-bab5-d29f1cbb30c5
23-02-2024,00:09,SRG GLOBAL LIMITED,AU0000032914,ASX,ASXT,64,0.7550,AUD,-48.32,AUD,-29.28,EUR,1.6503,-6.00,EUR,-35.28,EUR,245f3170-2fd1-49ec-bab5-d29f1cbb30c5
19-02-2024,14:55,TELEPERFORMANCE SE,FR0000051807,EPA,XPAR,22,134.4500,EUR,-2957.90,EUR,-2957.90,EUR,,-4.90,EUR,-2962.80,EUR,2ca25677-7bfd-4eae-af97-564799a23e96
02-02-2024,10:53,PROSEGUR,ES0175438003,MAD,MESI,488,1.7620,EUR,-859.86,EUR,-859.86,EUR,,-2.00,EUR,-861.86,EUR,b4bb0dd0-c482-4bbe-84d9-6fb22d0cb6bd
02-02-2024,10:41,VOLEX,GB0009390070,LSE,MESI,500,316.0000,GBX,-158000.00,GBX,-1850.76,EUR,85.3701,,EUR,-1850.76,EUR,f375e623-204e-4246-a266-948470cee18b
02-02-2024,10:41,VOLEX,GB0009390070,LSE,AIMX,500,316.0000,GBX,-158000.00,GBX,-1850.76,EUR,85.3701,-4.90,EUR,-1855.66,EUR,f375e623-204e-4246-a266-948470cee18b
02-02-2024,08:52,EXCELLENCE COMMERCIAL PROPERTY & FACILITIES MANAGEMENT GROUP LTD,KYG3235S1021,HKS,XHKG,6000,1.4900,HKD,-8940.00,HKD,-1051.00,EUR,8.5061,-6.00,EUR,-1057.00,EUR,8058a6f7-1396-4e6e-8ba4-08320d2357ee
02-02-2024,06:25,POWERLONG COMMERCIAL MANAGEMENT HOLDINGS LTD,KYG7204G1064,HKS,XHKG,7500,2.6000,HKD,-19500.00,HKD,-2292.92,EUR,8.5044,,EUR,-2292.92,EUR,b19ae63a-13dd-4fd6-ba02-96f8ce564bbc
02-02-2024,06:17,POWERLONG COMMERCIAL MANAGEMENT HOLDINGS LTD,KYG7204G1064,HKS,XHKG,500,2.6000,HKD,-1300.00,HKD,-152.89,EUR,8.5029,,EUR,-152.89,EUR,b19ae63a-13dd-4fd6-ba02-96f8ce564bbc
01-02-2024,09:08,POWERLONG COMMERCIAL MANAGEMENT HOLDINGS LTD,KYG7204G1064,HKS,XHKG,500,2.6000,HKD,-1300.00,HKD,-154.19,EUR,8.4309,,EUR,-154.19,EUR,b19ae63a-13dd-4fd6-ba02-96f8ce564bbc
01-02-2024,09:08,POWERLONG COMMERCIAL MANAGEMENT HOLDINGS LTD,KYG7204G1064,HKS,XHKG,500,2.6000,HKD,-1300.00,HKD,-154.19,EUR,8.4309,,EUR,-154.19,EUR,b19ae63a-13dd-4fd6-ba02-96f8ce564bbc
01-02-2024,09:08,POWERLONG COMMERCIAL MANAGEMENT HOLDINGS LTD,KYG7204G1064,HKS,XHKG,500,2.6000,HKD,-1300.00,HKD,-154.19,EUR,8.4309,,EUR,-154.19,EUR,b19ae63a-13dd-4fd6-ba02-96f8ce564bbc
01-02-2024,09:08,POWERLONG COMMERCIAL MANAGEMENT HOLDINGS LTD,KYG7204G1064,HKS,XHKG,500,2.6000,HKD,-1300.00,HKD,-154.19,EUR,8.4309,-6.00,EUR,-160.19,EUR,b19ae63a-13dd-4fd6-ba02-96f8ce564bbc
23-01-2024,16:29,TELEPERFORMANCE SE,FR0000051807,EPA,XPAR,-19,150.0000,EUR,2850.00,EUR,2850.00,EUR,,-4.90,EUR,2845.10,EUR,cbd9537c-fc1b-4b5b-aa80-1844f03fc9c9
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-69,130.0000,GBX,8970.00,GBX,103.64,EUR,86.5494,,EUR,103.64,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-162,130.0000,GBX,21060.00,GBX,243.33,EUR,86.5494,,EUR,243.33,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-263,130.0000,GBX,34190.00,GBX,395.03,EUR,86.5494,,EUR,395.03,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-545,130.0000,GBX,70850.00,GBX,818.61,EUR,86.5494,,EUR,818.61,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-240,130.0000,GBX,31200.00,GBX,360.49,EUR,86.5494,,EUR,360.49,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-131,130.0000,GBX,17030.00,GBX,196.77,EUR,86.5494,,EUR,196.77,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-14,130.0000,GBX,1820.00,GBX,21.03,EUR,86.5494,,EUR,21.03,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-383,130.0000,GBX,49790.00,GBX,575.28,EUR,86.5494,,EUR,575.28,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-161,130.0000,GBX,20930.00,GBX,241.83,EUR,86.5494,,EUR,241.83,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-30,130.0000,GBX,3900.00,GBX,45.06,EUR,86.5494,,EUR,45.06,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-42,130.0000,GBX,5460.00,GBX,63.09,EUR,86.5494,,EUR,63.09,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-158,130.0000,GBX,20540.00,GBX,237.32,EUR,86.5494,,EUR,237.32,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-81,130.0000,GBX,10530.00,GBX,121.66,EUR,86.5494,,EUR,121.66,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-3,130.0000,GBX,390.00,GBX,4.51,EUR,86.5494,,EUR,4.51,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-180,130.0000,GBX,23400.00,GBX,270.37,EUR,86.5494,,EUR,270.37,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-34,130.0000,GBX,4420.00,GBX,51.07,EUR,86.5494,,EUR,51.07,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-6,130.0000,GBX,780.00,GBX,9.01,EUR,86.5494,,EUR,9.01,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
02-01-2024,09:00,AIRTEL AFRI. WI,GB00BKDRYJ47,LSE,XLON,-287,130.0000,GBX,37310.00,GBX,431.08,EUR,86.5494,-4.90,EUR,426.18,EUR,a87a130c-caaa-469d-b7d1-bb789afabb27
