Fecha,Hora,Producto,ISIN,Bolsa de,Centro de ejecución,Número,Precio,,Valor local,,Valor,,Tipo de cambio,Costes de transacción,,Total,,ID Orden
13-03-2025,20:25,ALPHABET INC. - CLASS A,US02079K3059,NDQ,BATS,13,162.9900,USD,-2118.87,USD,-1952.35,EUR,1.0853,-2.00,EUR,-1954.35,EUR,5fab481f-c0b8-41f7-9258-252c1f9f55df
11-03-2025,15:40,REPSOL SA,ES0173516115,MAD,MESI,107,11.6250,EUR,-1243.88,EUR,-1243.88,EUR,,,EUR,-1243.88,EUR,1cae1890-969b-4bf0-983a-1ee7dbd0b36d
11-03-2025,15:40,REPSOL SA,ES0173516115,MAD,XMAD,108,11.6250,EUR,-1255.50,EUR,-1255.50,EUR,,-2.00,EUR,-1257.50,EUR,1cae1890-969b-4bf0-983a-1ee7dbd0b36d
11-03-2025,15:12,SILA REALTY TRUST INC,US1462805086,NSY,BATS,16,25.5000,USD,-408.00,USD,-374.21,EUR,1.0903,,EUR,-374.21,EUR,ff95b143-f22f-47e2-850f-c1fcc76a207c
11-03-2025,15:12,SILA REALTY TRUST INC,US1462805086,NSY,BATS,90,25.5000,USD,-2295.00,USD,-2104.94,EUR,1.0903,-2.00,EUR,-2106.94,EUR,ff95b143-f22f-47e2-850f-c1fcc76a207c
14-02-2025,16:55,EUROGROUP LAMINATIONS,IT0005527616,MIL,MTAA,101,2.4740,EUR,-249.87,EUR,-249.87,EUR,,,EUR,-249.87,EUR,45546bd9-bc48-46ae-aee5-cfab022c8a43
14-02-2025,16:55,EUROGROUP LAMINATIONS,IT0005527616,MIL,MTAA,121,2.4720,EUR,-299.11,EUR,-299.11,EUR,,,EUR,-299.11,EUR,45546bd9-bc48-46ae-aee5-cfab022c8a43
14-02-2025,16:55,EUROGROUP LAMINATIONS,IT0005527616,MIL,MTAA,119,2.4720,EUR,-294.17,EUR,-294.17,EUR,,,EUR,-294.17,EUR,45546bd9-bc48-46ae-aee5-cfab022c8a43
14-02-2025,16:55,EUROGROUP LAMINATIONS,IT0005527616,MIL,MTAA,315,2.4720,EUR,-778.68,EUR,-778.68,EUR,,,EUR,-778.68,EUR,45546bd9-bc48-46ae-aee5-cfab022c8a43
14-02-2025,16:55,EUROGROUP LAMINATIONS,IT0005527616,MIL,MTAA,124,2.4700,EUR,-306.28,EUR,-306.28,EUR,,,EUR,-306.28,EUR,45546bd9-bc48-46ae-aee5-cfab022c8a43
14-02-2025,16:55,EUROGROUP LAMINATIONS,IT0005527616,MIL,MTAA,114,2.4700,EUR,-281.58,EUR,-281.58,EUR,,,EUR,-281.58,EUR,45546bd9-bc48-46ae-aee5-cfab022c8a43
14-02-2025,16:55,EUROGROUP LAMINATIONS,IT0005527616,MIL,MTAA,99,2.4700,EUR,-244.53,EUR,-244.53,EUR,,,EUR,-244.53,EUR,45546bd9-bc48-46ae-aee5-cfab022c8a43
14-02-2025,16:55,EUROGROUP LAMINATIONS,IT0005527616,MIL,MTAA,7,2.4700,EUR,-17.29,EUR,-17.29,EUR,,-4.90,EUR,-22.19,EUR,45546bd9-bc48-46ae-aee5-cfab022c8a43
14-02-2025,13:23,BR.AMER.TOB.,GB0002875804,LSE,MESI,67,3092.0000,GBX,-207164.00,GBX,-2490.55,EUR,83.1801,-4.90,EUR,-2495.45,EUR,7f7cfd60-0994-4ead-b35c-9b36d25bc288
14-02-2025,13:12,EBRO FOODS,ES0112501012,MAD,MESI,75,16.6400,EUR,-1248.00,EUR,-1248.00,EUR,,,EUR,-1248.00,EUR,a51212e3-68ae-4bfc-8caf-4fd2a65eb1cb
14-02-2025,13:12,EBRO FOODS,ES0112501012,MAD,XMAD,8,16.6400,EUR,-133.12,EUR,-133.12,EUR,,,EUR,-133.12,EUR,a51212e3-68ae-4bfc-8caf-4fd2a65eb1cb
14-02-2025,13:12,EBRO FOODS,ES0112501012,MAD,XMAD,67,16.6400,EUR,-1114.88,EUR,-1114.88,EUR,,-2.00,EUR,-1116.88,EUR,a51212e3-68ae-4bfc-8caf-4fd2a65eb1cb
13-02-2025,17:05,ALPHABET INC. - CLASS A,US02079K3059,NDQ,CDED,14,184.5100,USD,-2583.14,USD,-2474.52,EUR,1.0439,-2.00,EUR,-2476.52,EUR,8448f717-ad34-4abd-aacd-2fa4f618f9d5
13-02-2025,17:01,GRIFOLS SA,ES0171996087,MAD,XMAD,277,9.0000,EUR,-2493.00,EUR,-2493.00,EUR,,-2.00,EUR,-2495.00,EUR,a7789b92-6b27-4931-9938-82e9e438365f
13-02-2025,06:42,KUAISHOU TECHNOLOGY,KYG532631028,HKS,XHKG,-500,53.0000,HKD,26500.00,HKD,3262.08,EUR,8.1237,-6.00,EUR,3256.08,EUR,93dbedee-ad39-48ce-8365-ca88ae205b8d
07-02-2025,15:29,REPSOL SA,ES0173516115,MAD,MESI,216,11.5350,EUR,-2491.56,EUR,-2491.56,EUR,,-2.00,EUR,-2493.56,EUR,ec585f34-2abb-442f-b5a3-4edf5ab0208c
07-02-2025,15:27,REPSOL SA,ES0173516115,MAD,MESI,216,11.5350,EUR,-2491.56,EUR,-2491.56,EUR,,-2.00,EUR,-2493.56,EUR,7d7554ac-935d-4384-8e7e-a7b72e7db077
