Fecha,Hora,Producto,ISIN,Bolsa de,Centro de ejecución,Número,Precio,,Valor local,,Valor,,Tipo de cambio,Costes de transacción,,Total,,ID Orden
13-09-2021,07:58,KAISA PROSPERITY HOLDINGS LT,KYG522441032,HKS,XHKG,-500,22.9000,HKD,11450.00,HKD,1248.12,EUR,9.1738,-0.75,EUR,1247.37,EUR,a6c1edad-ebb7-4ec6-9163-fba4fccbcacf
13-09-2021,07:58,KAISA PROSPERITY HOLDINGS LT,KYG522441032,HKS,XHKG,-250,22.9000,HKD,5725.00,HKD,624.06,EUR,9.1738,-0.37,EUR,623.69,EUR,a6c1edad-ebb7-4ec6-9163-fba4fccbcacf
13-09-2021,07:58,KAISA PROSPERITY HOLDINGS LT,KYG522441032,HKS,XHKG,-250,22.9000,HKD,5725.00,HKD,624.06,EUR,9.1738,-0.37,EUR,623.69,EUR,a6c1edad-ebb7-4ec6-9163-fba4fccbcacf
13-09-2021,07:58,KAISA PROSPERITY HOLDINGS LT,KYG522441032,HKS,XHKG,-750,22.9000,HKD,17175.00,HKD,1872.18,EUR,9.1738,-1.12,EUR,1871.06,EUR,a6c1edad-ebb7-4ec6-9163-fba4fccbcacf
13-09-2021,07:58,KAISA PROSPERITY HOLDINGS LT,KYG522441032,HKS,XHKG,-250,22.9000,HKD,5725.00,HKD,624.06,EUR,9.1738,-0.37,EUR,623.69,EUR,a6c1edad-ebb7-4ec6-9163-fba4fccbcacf
13-09-2021,07:58,KAISA PROSPERITY HOLDINGS LT,KYG522441032,HKS,XHKG,-250,22.9000,HKD,5725.00,HKD,624.06,EUR,9.1738,-10.37,EUR,613.69,EUR,a6c1edad-ebb7-4ec6-9163-fba4fccbcacf
13-09-2021,07:58,KAISA PROSPERITY HOLDINGS LT,KYG522441032,HKS,XHKG,-4500,22.9000,HKD,103050.00,HKD,11233.08,EUR,9.1738,-16.75,EUR,11216.33,EUR,57bb5b80-5f06-45ea-9b84-857c1bc4f9c9
07-09-2021,09:47,IBERDROLA,ES0144580Y14,MAD,MESI,-1851,10.3200,EUR,19102.32,EUR,19102.32,EUR,,-10.00,EUR,19092.32,EUR,beea4cd8-08b2-4688-a8da-31df8d4b4f07
03-09-2021,18:28,KATAPULT HOLDINGS INC. - COMMON STOCK,US4858591021,NDQ,XNAS,-800,7.5000,USD,6000.00,USD,5047.96,EUR,1.1886,-2.69,EUR,5045.27,EUR,8e0b5d10-1691-40a3-b826-32e78ea34c91
03-09-2021,18:28,KATAPULT HOLDINGS INC. - COMMON STOCK,US4858591021,NDQ,XNAS,-100,7.5000,USD,750.00,USD,631.00,EUR,1.1886,-0.34,EUR,630.66,EUR,8e0b5d10-1691-40a3-b826-32e78ea34c91
03-09-2021,18:28,KATAPULT HOLDINGS INC. - COMMON STOCK,US4858591021,NDQ,XNAS,-100,7.5000,USD,750.00,USD,631.00,EUR,1.1886,-0.84,EUR,630.16,EUR,8e0b5d10-1691-40a3-b826-32e78ea34c91
02-09-2021,21:57,KATAPULT HOLDINGS INC. - COMMON STOCK,US4858591021,NDQ,XNAS,700,5.5700,USD,-3899.00,USD,-3283.65,EUR,1.1874,-2.36,EUR,-3286.01,EUR,22f7c025-736d-4ac1-8549-dd9780aaa170
02-09-2021,21:57,KATAPULT HOLDINGS INC. - COMMON STOCK,US4858591021,NDQ,XNAS,100,5.5700,USD,-557.00,USD,-469.09,EUR,1.1874,-0.34,EUR,-469.43,EUR,22f7c025-736d-4ac1-8549-dd9780aaa170
02-09-2021,21:57,KATAPULT HOLDINGS INC. - COMMON STOCK,US4858591021,NDQ,XNAS,100,5.5700,USD,-557.00,USD,-469.09,EUR,1.1874,-0.34,EUR,-469.43,EUR,22f7c025-736d-4ac1-8549-dd9780aaa170
02-09-2021,21:46,KATAPULT HOLDINGS INC. - COMMON STOCK,US4858591021,NDQ,EDGX,100,5.5700,USD,-557.00,USD,-469.05,EUR,1.1875,-0.84,EUR,-469.89,EUR,22f7c025-736d-4ac1-8549-dd9780aaa170
02-09-2021,18:29,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,XNYS,72,174.0000,USD,-12528.00,USD,-10561.47,EUR,1.1862,-0.24,EUR,-10561.71,EUR,fc03a407-204f-47b7-b567-cf540f44fa84
02-09-2021,18:29,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,XNYS,28,174.0000,USD,-4872.00,USD,-4107.24,EUR,1.1862,-0.09,EUR,-4107.33,EUR,fc03a407-204f-47b7-b567-cf540f44fa84
02-09-2021,18:29,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,XNAS,50,174.0000,USD,-8700.00,USD,-7334.35,EUR,1.1862,-0.17,EUR,-7334.52,EUR,fc03a407-204f-47b7-b567-cf540f44fa84
02-09-2021,18:29,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,XNAS,50,174.0000,USD,-8700.00,USD,-7334.35,EUR,1.1862,-0.67,EUR,-7335.02,EUR,fc03a407-204f-47b7-b567-cf540f44fa84
02-09-2021,18:11,DYE & DURHAM LTD,CA2674881040,TOR,XTSE,300,47.6500,CAD,-14295.00,CAD,-9594.61,EUR,1.4899,-2.02,EUR,-9596.63,EUR,691d79b4-66cb-45ba-9295-692b3e0984ec
02-09-2021,18:11,DYE & DURHAM LTD,CA2674881040,TOR,XTSE,100,47.6500,CAD,-4765.00,CAD,-3198.20,EUR,1.4899,-2.67,EUR,-3200.87,EUR,691d79b4-66cb-45ba-9295-692b3e0984ec
02-09-2021,16:46,ADR ON BIONTECH SE,US09075V1026,NDQ,CDED,35,329.8200,USD,-11543.70,USD,-9729.21,EUR,1.1865,-0.62,EUR,-9729.83,EUR,8e4e73a3-b75b-4b7c-8475-7110ff3c05d2
02-09-2021,16:45,CUREVAC NV,NL0015436031,NDQ,ARCX,67,69.0000,USD,-4623.00,USD,-3896.34,EUR,1.1865,-0.23,EUR,-3896.57,EUR,189f9e59-593e-4b7d-857c-b5fa1cf3f690
02-09-2021,16:45,CUREVAC NV,NL0015436031,NDQ,ARCX,18,69.0000,USD,-1242.00,USD,-1046.78,EUR,1.1865,-0.56,EUR,-1047.34,EUR,189f9e59-593e-4b7d-857c-b5fa1cf3f690
02-09-2021,16:44,VIR BIOTECHNOLOGY INC. - COMMON STOCK,US92764N1028,NDQ,XNAS,33,49.3800,USD,-1629.54,USD,-1373.29,EUR,1.1866,-0.11,EUR,-1373.40,EUR,312cb68b-0676-4d71-8199-de64fbe734f3
02-09-2021,16:44,VIR BIOTECHNOLOGY INC. - COMMON STOCK,US92764N1028,NDQ,XNAS,7,49.3800,USD,-345.66,USD,-291.30,EUR,1.1866,-0.02,EUR,-291.32,EUR,312cb68b-0676-4d71-8199-de64fbe734f3
02-09-2021,16:44,VIR BIOTECHNOLOGY INC. - COMMON STOCK,US92764N1028,NDQ,XNAS,60,49.3800,USD,-2962.80,USD,-2496.88,EUR,1.1866,-0.20,EUR,-2497.08,EUR,312cb68b-0676-4d71-8199-de64fbe734f3
02-09-2021,16:44,VIR BIOTECHNOLOGY INC. - COMMON STOCK,US92764N1028,NDQ,XNAS,20,49.3800,USD,-987.60,USD,-832.29,EUR,1.1866,-0.57,EUR,-832.86,EUR,312cb68b-0676-4d71-8199-de64fbe734f3
02-09-2021,16:36,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,SOHO,-50,174.9600,USD,8748.00,USD,7376.68,EUR,1.1859,-0.17,EUR,7376.51,EUR,302df358-e54b-4217-9d99-a06b6c8c7704
02-09-2021,16:36,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,SOHO,-50,174.9600,USD,8748.00,USD,7376.68,EUR,1.1859,-0.17,EUR,7376.51,EUR,302df358-e54b-4217-9d99-a06b6c8c7704
02-09-2021,16:36,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,SOHO,-50,174.9600,USD,8748.00,USD,7376.68,EUR,1.1859,-0.17,EUR,7376.51,EUR,302df358-e54b-4217-9d99-a06b6c8c7704
02-09-2021,16:36,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,SOHO,-50,174.9600,USD,8748.00,USD,7376.68,EUR,1.1859,-0.67,EUR,7376.01,EUR,302df358-e54b-4217-9d99-a06b6c8c7704
02-09-2021,16:17,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,XNYS,100,174.0000,USD,-17400.00,USD,-14679.84,EUR,1.1853,-0.34,EUR,-14680.18,EUR,91279fc4-9a8a-41a5-b820-e8779ecadd80
02-09-2021,16:17,ADR ON ALIBABA GROUP HOLDING,US01609W1027,NSY,XNAS,100,174.0000,USD,-17400.00,USD,-14679.84,EUR,1.1853,-0.84,EUR,-14680.68,EUR,91279fc4-9a8a-41a5-b820-e8779ecadd80
02-09-2021,15:47,MCKESSON CORPORATION C,US58155Q1031,NSY,CDED,-200,205.0100,USD,41002.00,USD,34571.70,EUR,1.1860,-1.18,EUR,34570.52,EUR,e6d1969b-4903-4216-9578-83055165b5c1
01-09-2021,21:32,CIGNA CORPORATION COMM,US1255231003,NSY,CDED,-75,210.9200,USD,15819.00,USD,13357.27,EUR,1.1843,-0.25,EUR,13357.02,EUR,2b74ea5c-e61f-47ba-8bc9-d1946d94c420
01-09-2021,21:32,CIGNA CORPORATION COMM,US1255231003,NSY,CDED,-108,210.9200,USD,22779.36,USD,19234.47,EUR,1.1843,-0.37,EUR,19234.10,EUR,2b74ea5c-e61f-47ba-8bc9-d1946d94c420
01-09-2021,21:32,CIGNA CORPORATION COMM,US1255231003,NSY,CDED,-17,210.9800,USD,3586.66,USD,3028.51,EUR,1.1843,-0.56,EUR,3027.95,EUR,2b74ea5c-e61f-47ba-8bc9-d1946d94c420
