Fecha,Hora,Producto,ISIN,Bolsa de,Centro de ejecución,Número,Precio,,Valor local,,Valor,,Tipo de cambio,Costes de transacción,,Total,,ID Orden
10-11-2020,18:34,ORGANIGRAM HOLDINGS INC. - COMMON SHARES,CA68620P1018,NDQ,CDED,100,1.2550,USD,-125.50,USD,-106.24,EUR,1.1813,-0.34,EUR,-106.58,EUR,8c57781d-a38e-4f12-931b-d05f4706c9dd
10-11-2020,18:34,ORGANIGRAM HOLDINGS INC. - COMMON SHARES,CA68620P1018,NDQ,CDED,100,1.2550,USD,-125.50,USD,-106.24,EUR,1.1813,-0.34,EUR,-106.58,EUR,8c57781d-a38e-4f12-931b-d05f4706c9dd
10-11-2020,18:34,ORGANIGRAM HOLDINGS INC. - COMMON SHARES,CA68620P1018,NDQ,CDED,100,1.2550,USD,-125.50,USD,-106.24,EUR,1.1813,-0.34,EUR,-106.58,EUR,8c57781d-a38e-4f12-931b-d05f4706c9dd
10-11-2020,18:34,ORGANIGRAM HOLDINGS INC. - COMMON SHARES,CA68620P1018,NDQ,CDED,100,1.2550,USD,-125.50,USD,-106.24,EUR,1.1813,-0.84,EUR,-107.08,EUR,8c57781d-a38e-4f12-931b-d05f4706c9dd
30-10-2020,18:29,CINTAS CORPORATION - C,US1729081059,NDQ,XNAS,40,314.3200,USD,-12572.80,USD,-10795.82,EUR,1.1646,-0.64,EUR,-10796.46,EUR,326c9b8c-5af8-4fd4-850f-0ddeb1659783
30-10-2020,18:27,SHOPIFY INC. CLASS A S,CA82509L1076,NSY,CDED,12,914.2800,USD,-10971.36,USD,-9421.53,EUR,1.1645,-0.54,EUR,-9422.07,EUR,2bbcca5a-14ed-46d3-98ed-cb80b0acc997
21-10-2020,16:32,INTL CONSOLIDATED AIRLIN-RTS,ES0677542906,MAD,,-1,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
09-10-2020,13:44,CELLNEX TELECOM SAU,ES0105066007,MAD,,200,52.3600,EUR,-10472.00,EUR,-10472.00,EUR,,-7.24,EUR,-10479.24,EUR,896fa658-5126-41ba-b906-c22f02e2ab32
09-10-2020,13:32,VARTA AG,DE000A0TGJ55,XET,XETA,100,113.6000,EUR,-11360.00,EUR,-11360.00,EUR,,-9.68,EUR,-11369.68,EUR,7524898a-9267-4817-b83f-d6f066bfee61
07-10-2020,08:42,INT.AIRL.GRP - NON TRADEABLE,ES0177542018,DEG,,-3273,0.9200,EUR,3011.16,EUR,3011.16,EUR,,,EUR,3011.16,EUR,
07-10-2020,08:42,INT.AIRL.GRP,ES0177542018,MAD,,3273,0.9200,EUR,-3011.16,EUR,-3011.16,EUR,,,EUR,-3011.16,EUR,
28-09-2020,16:02,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,,-49,219.6400,USD,10762.36,USD,9223.04,EUR,1.1669,-0.17,EUR,9222.87,EUR,b91a379c-e705-4b00-8d96-141912a78cb7
28-09-2020,16:02,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,,-31,219.7100,USD,6811.01,USD,5836.85,EUR,1.1669,-0.61,EUR,5836.24,EUR,b91a379c-e705-4b00-8d96-141912a78cb7
25-09-2020,00:00,INTL CONSOLIDATED AIRLIN-RTS,ES0677542906,MAD,,-2182,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
25-09-2020,00:00,INT.AIRL.GRP - NON TRADEABLE,ES0177542018,DEG,,3273,0.9200,EUR,-3011.16,EUR,-3011.16,EUR,,,EUR,-3011.16,EUR,
24-09-2020,18:39,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,,45,215.3100,USD,-9688.95,USD,-8308.86,EUR,1.1661,-0.15,EUR,-8309.01,EUR,430280e3-e0d1-4a23-9045-cc7ad6e5f470
24-09-2020,18:39,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,,75,215.3100,USD,-16148.25,USD,-13846.91,EUR,1.1662,-0.76,EUR,-13847.67,EUR,430280e3-e0d1-4a23-9045-cc7ad6e5f470
24-09-2020,17:58,EXACT SCIENCES CORPORA,US30063P1057,NDQ,,-100,95.0000,USD,9500.00,USD,8144.73,EUR,1.1664,-0.84,EUR,8143.89,EUR,09e69074-34df-49e3-a4aa-bcab71754751
24-09-2020,15:30,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,,-40,217.0300,USD,8681.20,USD,7454.88,EUR,1.1645,-0.64,EUR,7454.24,EUR,62a4ada6-b014-4d8c-9679-09398a5072ed
21-09-2020,16:30,VARTA AG,DE000A0TGJ55,XET,XETA,-100,113.0000,EUR,11300.00,EUR,11300.00,EUR,,-9.65,EUR,11290.35,EUR,a5695898-472b-4dd0-a3d8-0f3c391153bc
21-09-2020,16:22,AIRBUS GROUP,NL0000235190,EPA,XPAR,-94,64.7900,EUR,6090.26,EUR,6090.26,EUR,,-7.05,EUR,6083.21,EUR,a95085f8-ea62-4db0-b6e5-65d6e3ec9bd9
21-09-2020,15:30,CINTAS CORPORATION - C,US1729081059,NDQ,,-21,313.1820,USD,6576.82,USD,5587.79,EUR,1.1770,-0.07,EUR,5587.72,EUR,73205e14-0c2c-465d-8d91-95627b14310e
21-09-2020,15:30,CINTAS CORPORATION - C,US1729081059,NDQ,,-5,313.7500,USD,1568.75,USD,1332.84,EUR,1.1770,-0.52,EUR,1332.32,EUR,73205e14-0c2c-465d-8d91-95627b14310e
18-09-2020,18:59,ALPHABET INC. - CLASS A,US02079K3059,NDQ,,7,1449.0000,USD,-10143.00,USD,-8548.68,EUR,1.1865,-0.52,EUR,-8549.20,EUR,6c99f9ae-c2ba-4211-b41b-275812387434
18-09-2020,18:18,ALPHABET INC. - CLASS A,US02079K3059,NDQ,,-6,1455.1100,USD,8730.66,USD,7365.79,EUR,1.1853,-0.52,EUR,7365.27,EUR,3a8fc014-77cf-4e6d-a52b-c879a8de95da
17-09-2020,15:52,BLOCK INC.,US8522341036,NSY,,10,144.4200,USD,-1444.20,USD,-1223.48,EUR,1.1804,-0.53,EUR,-1224.01,EUR,65cbd369-9060-4470-a609-cd09f065248d
17-09-2020,15:44,META PLATFORMS INC,US30303M1027,NDQ,,50,259.0100,USD,-12950.50,USD,-10976.87,EUR,1.1798,-0.67,EUR,-10977.54,EUR,721cd9fc-1563-4087-8720-be737d6fadd7
17-09-2020,15:30,META PLATFORMS INC,US30303M1027,NDQ,,-1,258.2900,USD,258.29,USD,218.85,EUR,1.1802,,EUR,218.85,EUR,1a300065-c663-4bd5-ab99-aaf21e8b2275
17-09-2020,15:30,META PLATFORMS INC,US30303M1027,NDQ,,-14,258.3100,USD,3616.34,USD,3064.18,EUR,1.1802,-0.05,EUR,3064.13,EUR,1a300065-c663-4bd5-ab99-aaf21e8b2275
17-09-2020,15:30,META PLATFORMS INC,US30303M1027,NDQ,,-1,258.2900,USD,258.29,USD,218.85,EUR,1.1802,,EUR,218.85,EUR,1a300065-c663-4bd5-ab99-aaf21e8b2275
17-09-2020,15:30,META PLATFORMS INC,US30303M1027,NDQ,,-10,258.2900,USD,2582.90,USD,2188.53,EUR,1.1802,-0.03,EUR,2188.50,EUR,1a300065-c663-4bd5-ab99-aaf21e8b2275
17-09-2020,15:30,META PLATFORMS INC,US30303M1027,NDQ,,-14,258.3000,USD,3616.20,USD,3064.06,EUR,1.1802,-0.55,EUR,3063.51,EUR,1a300065-c663-4bd5-ab99-aaf21e8b2275
17-09-2020,15:30,SHOPIFY INC. CLASS A S,CA82509L1076,NSY,,-7,857.0100,USD,5999.07,USD,5083.10,EUR,1.1802,-0.52,EUR,5082.58,EUR,6a6a6c05-5dc7-4c99-a7ea-a4e9d5a60f01
14-09-2020,00:00,INTL CONSOLIDATED AIRLIN-RTS,ES0677542906,MAD,,2183,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
14-09-2020,00:00,INTL CONSOLIDATED AIRLIN-RTS,ES0677542906,MAD,,-2183,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
14-09-2020,00:00,INTL CONSOLIDATED AIRLIN-RTS,ES0677542906,MAD,,-3274,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
14-09-2020,00:00,INTL CONSOLIDATED AIRLIN-RTS,ES0677542906,MAD,,2183,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
14-09-2020,00:00,INTL CONSOLIDATED AIRLIN-RTS,ES0677542906,MAD,,3274,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
08-09-2020,17:17,FRESHPET INC. - COMMO,US3580391056,NDQ,,-50,109.2800,USD,5464.00,USD,4632.08,EUR,1.1796,-0.67,EUR,4631.41,EUR,0ac71df7-348a-4843-87fd-151b7fb8ae6c
08-09-2020,15:29,ALFEN,NL0012817175,EAM,XAMS,-200,52.8000,EUR,10560.00,EUR,10560.00,EUR,,-9.28,EUR,10550.72,EUR,e1856650-b913-467f-a9e6-91193c356a6e
08-09-2020,14:59,ALFEN,NL0012817175,EAM,XAMS,8,52.3000,EUR,-418.40,EUR,-418.40,EUR,,-0.21,EUR,-418.61,EUR,c5fda57d-775c-47ba-99ec-d356eabe707d
08-09-2020,14:35,ALFEN,NL0012817175,EAM,XAMS,192,52.3000,EUR,-10041.60,EUR,-10041.60,EUR,,-9.02,EUR,-10050.62,EUR,c5fda57d-775c-47ba-99ec-d356eabe707d
07-09-2020,09:33,ALFEN,NL0012817175,EAM,XAMS,-100,55.1000,EUR,5510.00,EUR,5510.00,EUR,,-6.76,EUR,5503.24,EUR,0dae1fe5-a58d-42b9-beb8-98cf1b8e8a66
04-09-2020,18:06,FRESHPET INC. - COMMO,US3580391056,NDQ,,20,107.0200,USD,-2140.40,USD,-1811.14,EUR,1.1818,-0.07,EUR,-1811.21,EUR,a08fd68e-40ca-4977-bf6f-fbc894887fff
04-09-2020,18:06,FRESHPET INC. - COMMO,US3580391056,NDQ,,100,107.0200,USD,-10702.00,USD,-9055.69,EUR,1.1818,-0.84,EUR,-9056.53,EUR,a08fd68e-40ca-4977-bf6f-fbc894887fff
04-09-2020,17:23,ALFEN,NL0012817175,EAM,XAMS,100,51.5000,EUR,-5150.00,EUR,-5150.00,EUR,,-6.58,EUR,-5156.58,EUR,48dbe73c-0549-4ba5-ae6e-a6d1927df8f6
04-09-2020,17:22,TELEFONICA SA,ES0178430E18,MAD,,-3100,3.2810,EUR,10171.10,EUR,10171.10,EUR,,-5.09,EUR,10166.01,EUR,286615d1-36ba-48b6-96ab-f1a6152ed897
04-09-2020,17:22,TELEFONICA SA,ES0178430E18,MAD,,-900,3.2810,EUR,2952.90,EUR,2952.90,EUR,,-3.48,EUR,2949.42,EUR,286615d1-36ba-48b6-96ab-f1a6152ed897
04-09-2020,17:06,BLOCK INC.,US8522341036,NSY,,-45,139.0300,USD,6256.35,USD,5308.29,EUR,1.1786,-0.65,EUR,5307.64,EUR,d7ef8728-4a01-43e6-b176-110c4e8710ca
04-09-2020,17:02,TELEFONICA SA,ES0178430E18,MAD,,1011,3.2800,EUR,-3316.08,EUR,-3316.08,EUR,,-1.66,EUR,-3317.74,EUR,b3d093c3-a171-47ee-bf14-76a32a9c9d2c
04-09-2020,17:02,TELEFONICA SA,ES0178430E18,MAD,,889,3.2800,EUR,-2915.92,EUR,-2915.92,EUR,,-1.46,EUR,-2917.38,EUR,b3d093c3-a171-47ee-bf14-76a32a9c9d2c
04-09-2020,17:02,TELEFONICA SA,ES0178430E18,MAD,,351,3.2800,EUR,-1151.28,EUR,-1151.28,EUR,,-0.58,EUR,-1151.86,EUR,b3d093c3-a171-47ee-bf14-76a32a9c9d2c
04-09-2020,16:53,TELEFONICA SA,ES0178430E18,MAD,,1749,3.2800,EUR,-5736.72,EUR,-5736.72,EUR,,-4.87,EUR,-5741.59,EUR,b3d093c3-a171-47ee-bf14-76a32a9c9d2c
04-09-2020,16:43,BLOCK INC.,US8522341036,NSY,,90,135.0100,USD,-12150.90,USD,-10300.87,EUR,1.1796,-0.81,EUR,-10301.68,EUR,920a8173-4a63-4475-89e5-0741f76ba0c6
04-09-2020,16:37,BLOCK INC.,US8522341036,NSY,,-45,135.6401,USD,6103.80,USD,5174.04,EUR,1.1797,-0.65,EUR,5173.39,EUR,d0842d22-48e8-4794-afc8-239579208cef
04-09-2020,16:36,FRESHPET INC. - COMMO,US3580391056,NDQ,,-43,105.3700,USD,4530.91,USD,3840.41,EUR,1.1798,-0.15,EUR,3840.26,EUR,2850ac86-88a5-4048-931c-dee637478b2a
04-09-2020,16:36,FRESHPET INC. - COMMO,US3580391056,NDQ,,-19,105.3900,USD,2002.41,USD,1697.25,EUR,1.1798,-0.56,EUR,1696.69,EUR,2850ac86-88a5-4048-931c-dee637478b2a
04-09-2020,16:30,CELLNEX TELECOM SAU,ES0105066007,MAD,,-100,51.3800,EUR,5138.00,EUR,5138.00,EUR,,-4.57,EUR,5133.43,EUR,7be60a5a-405c-4a82-8744-5c6ae974e88a
04-09-2020,16:17,SHOPIFY INC. CLASS A S,CA82509L1076,NSY,,7,949.4900,USD,-6646.43,USD,-5636.87,EUR,1.1791,-0.52,EUR,-5637.39,EUR,6130e057-7eb2-4fec-adc5-9986617b5f48
04-09-2020,15:53,SHOPIFY INC. CLASS A S,CA82509L1076,NSY,,-7,959.0200,USD,6713.14,USD,5692.97,EUR,1.1792,-0.52,EUR,5692.45,EUR,4c8998f7-2597-4457-a48f-c1951750956c
31-08-2020,09:20,TELEFONICA SA,ES0178430E18,MAD,,-1000,3.3840,EUR,3384.00,EUR,3384.00,EUR,,,EUR,3384.00,EUR,3b621ed7-1772-4934-ae64-970e508da89f
31-08-2020,09:20,TELEFONICA SA,ES0178430E18,MAD,,-1300,3.3840,EUR,4399.20,EUR,4399.20,EUR,,-1.75,EUR,4397.45,EUR,3b621ed7-1772-4934-ae64-970e508da89f
31-08-2020,09:20,TELEFONICA SA,ES0178430E18,MAD,,-254,3.3840,EUR,859.54,EUR,859.54,EUR,,-0.43,EUR,859.11,EUR,3b621ed7-1772-4934-ae64-970e508da89f
31-08-2020,09:20,TELEFONICA SA,ES0178430E18,MAD,,-100,3.3850,EUR,338.50,EUR,338.50,EUR,,-0.17,EUR,338.33,EUR,3b621ed7-1772-4934-ae64-970e508da89f
31-08-2020,09:20,TELEFONICA SA,ES0178430E18,MAD,,-1000,3.3850,EUR,3385.00,EUR,3385.00,EUR,,-1.69,EUR,3383.31,EUR,3b621ed7-1772-4934-ae64-970e508da89f
31-08-2020,09:20,TELEFONICA SA,ES0178430E18,MAD,,-1000,3.3850,EUR,3385.00,EUR,3385.00,EUR,,-1.69,EUR,3383.31,EUR,3b621ed7-1772-4934-ae64-970e508da89f
31-08-2020,09:20,TELEFONICA SA,ES0178430E18,MAD,,-209,3.3850,EUR,707.47,EUR,707.47,EUR,,-0.35,EUR,707.12,EUR,3b621ed7-1772-4934-ae64-970e508da89f
31-08-2020,09:20,TELEFONICA SA,ES0178430E18,MAD,,-1137,3.3840,EUR,3847.61,EUR,3847.61,EUR,,-3.92,EUR,3843.69,EUR,3b621ed7-1772-4934-ae64-970e508da89f
28-08-2020,16:36,TELEFONICA SA,ES0178430E18,MAD,,1995,3.3890,EUR,-6761.06,EUR,-6761.06,EUR,,-1.22,EUR,-6762.28,EUR,69835693-04eb-4d9c-b6b2-eb8f624ae029
28-08-2020,16:36,TELEFONICA SA,ES0178430E18,MAD,,1254,3.3890,EUR,-4249.81,EUR,-4249.81,EUR,,-2.12,EUR,-4251.93,EUR,69835693-04eb-4d9c-b6b2-eb8f624ae029
28-08-2020,16:35,TELEFONICA SA,ES0178430E18,MAD,,1500,3.3890,EUR,-5083.50,EUR,-5083.50,EUR,,-2.54,EUR,-5086.04,EUR,69835693-04eb-4d9c-b6b2-eb8f624ae029
28-08-2020,16:35,TELEFONICA SA,ES0178430E18,MAD,,1251,3.3890,EUR,-4239.64,EUR,-4239.64,EUR,,-4.12,EUR,-4243.76,EUR,69835693-04eb-4d9c-b6b2-eb8f624ae029
21-08-2020,15:30,ASTRAZENECA PLC COMMON,US0463531089,NSY,,-100,55.4800,USD,5548.00,USD,4710.48,EUR,1.1778,-0.34,EUR,4710.14,EUR,5da54842-974e-47bb-8ac4-42c152006237
21-08-2020,15:30,ASTRAZENECA PLC COMMON,US0463531089,NSY,,-47,55.4800,USD,2607.56,USD,2213.93,EUR,1.1778,-0.16,EUR,2213.77,EUR,5da54842-974e-47bb-8ac4-42c152006237
21-08-2020,15:30,ASTRAZENECA PLC COMMON,US0463531089,NSY,,-1,55.4800,USD,55.48,USD,47.10,EUR,1.1778,,EUR,47.10,EUR,5da54842-974e-47bb-8ac4-42c152006237
21-08-2020,15:30,ASTRAZENECA PLC COMMON,US0463531089,NSY,,-2,55.4800,USD,110.96,USD,94.21,EUR,1.1778,-0.51,EUR,93.70,EUR,5da54842-974e-47bb-8ac4-42c152006237
17-08-2020,17:07,PHARMA MAR SA,ES0169501022,MAD,,-100,88.3500,EUR,8835.00,EUR,8835.00,EUR,,-6.42,EUR,8828.58,EUR,454b3b04-7266-4c1d-94cb-a0a178d5ca05
14-08-2020,16:20,SHOPIFY INC. CLASS A S,CA82509L1076,NSY,,7,981.0000,USD,-6867.00,USD,-5811.62,EUR,1.1816,-0.52,EUR,-5812.14,EUR,ee5c7768-185e-4192-b331-e6633df2faed
12-08-2020,11:20,PHARMA MAR SA,ES0169501022,MAD,,100,84.1000,EUR,-8410.00,EUR,-8410.00,EUR,,-6.21,EUR,-8416.21,EUR,61ce9ebe-14ba-453e-9431-3ef8d2ba4fc2
11-08-2020,15:31,SHOPIFY INC. CLASS A S,CA82509L1076,NSY,,-6,982.0000,USD,5892.00,USD,5008.08,EUR,1.1765,-0.52,EUR,5007.56,EUR,4475fae5-819e-4cad-b5c0-3a9690e10e28
07-08-2020,20:47,ORGANIGRAM HOLDINGS INC. - COMMON SHARES,CA68620P1018,NDQ,,1000,1.2500,USD,-1250.00,USD,-1061.03,EUR,1.1781,-3.90,EUR,-1064.93,EUR,606694a8-6239-479f-a269-c95a3880c7d3
07-08-2020,20:46,ASTRAZENECA PLC COMMON,US0463531089,NSY,,50,55.2900,USD,-2764.50,USD,-2346.38,EUR,1.1782,-0.17,EUR,-2346.55,EUR,33b0ffda-7d14-4dd3-8af9-544eec7649fe
07-08-2020,20:46,ASTRAZENECA PLC COMMON,US0463531089,NSY,,100,55.2900,USD,-5529.00,USD,-4692.76,EUR,1.1782,-0.84,EUR,-4693.60,EUR,33b0ffda-7d14-4dd3-8af9-544eec7649fe
07-08-2020,20:46,EXACT SCIENCES CORPORA,US30063P1057,NDQ,,100,85.7200,USD,-8572.00,USD,-7275.51,EUR,1.1782,-0.84,EUR,-7276.35,EUR,736c4f44-50f7-4dd6-8e65-484a8b53bc37
07-08-2020,19:12,ASTRAZENECA PLC COMMON,US0463531089,NSY,,-10,55.1300,USD,551.30,USD,468.39,EUR,1.1770,-0.03,EUR,468.36,EUR,f0341458-af92-47e1-8e21-29321126a214
07-08-2020,19:12,ASTRAZENECA PLC COMMON,US0463531089,NSY,,-35,55.1350,USD,1929.73,USD,1639.53,EUR,1.1770,-0.12,EUR,1639.41,EUR,f0341458-af92-47e1-8e21-29321126a214
07-08-2020,19:12,ASTRAZENECA PLC COMMON,US0463531089,NSY,,-10,55.1350,USD,551.35,USD,468.44,EUR,1.1770,-0.03,EUR,468.41,EUR,f0341458-af92-47e1-8e21-29321126a214
07-08-2020,19:12,ASTRAZENECA PLC COMMON,US0463531089,NSY,,-50,55.1350,USD,2756.75,USD,2342.19,EUR,1.1770,-0.67,EUR,2341.52,EUR,f0341458-af92-47e1-8e21-29321126a214
07-08-2020,16:59,EXACT SCIENCES CORPORA,US30063P1057,NDQ,,-55,87.8900,USD,4833.95,USD,4100.39,EUR,1.1789,-0.19,EUR,4100.20,EUR,3559c760-62f7-450b-b377-d0aa45f85fe4
07-08-2020,16:59,EXACT SCIENCES CORPORA,US30063P1057,NDQ,,-25,87.9100,USD,2197.75,USD,1864.24,EUR,1.1789,-0.58,EUR,1863.66,EUR,3559c760-62f7-450b-b377-d0aa45f85fe4
06-08-2020,16:44,CELLNEX TELECOM SAU,ES0105066007,MAD,,33,51.2000,EUR,-1689.60,EUR,-1689.60,EUR,,-0.84,EUR,-1690.44,EUR,27c6ee9c-1c35-49c5-930a-6f93d7282ae0
06-08-2020,16:44,CELLNEX TELECOM SAU,ES0105066007,MAD,,67,51.2000,EUR,-3430.40,EUR,-3430.40,EUR,,-3.72,EUR,-3434.12,EUR,27c6ee9c-1c35-49c5-930a-6f93d7282ae0
04-08-2020,12:40,PHARMA MAR SA,ES0169501022,MAD,,-56,86.1500,EUR,4824.40,EUR,4824.40,EUR,,-2.41,EUR,4821.99,EUR,e871a5de-917c-4d56-88fe-a64a0065adf3
04-08-2020,12:40,PHARMA MAR SA,ES0169501022,MAD,,-44,86.1500,EUR,3790.60,EUR,3790.60,EUR,,-3.90,EUR,3786.70,EUR,e871a5de-917c-4d56-88fe-a64a0065adf3
31-07-2020,14:51,CELLNEX TELECOM SAU,ES0105066007,MAD,,-93,53.0600,EUR,4934.58,EUR,4934.58,EUR,,-4.47,EUR,4930.11,EUR,8714ba86-94b3-4b2f-8d7d-8b0f79f40434
31-07-2020,12:54,PHARMA MAR SA,ES0169501022,MAD,,100,85.1000,EUR,-8510.00,EUR,-8510.00,EUR,,-6.26,EUR,-8516.26,EUR,95518bbc-e906-4e83-a37f-12d5624c11b7
27-07-2020,17:24,CELLNEX TELECOM SAU,ES0105066007,MAD,,79,53.3600,EUR,-4215.44,EUR,-4215.44,EUR,,-2.11,EUR,-4217.55,EUR,d32c6483-f540-4013-8cde-cebdc74c13f0
27-07-2020,17:24,CELLNEX TELECOM SAU,ES0105066007,MAD,,14,53.3600,EUR,-747.04,EUR,-747.04,EUR,,-2.37,EUR,-749.41,EUR,d32c6483-f540-4013-8cde-cebdc74c13f0
27-07-2020,09:38,REPSOL SA,ES0173516115,MAD,,-855,7.2300,EUR,6181.65,EUR,6181.65,EUR,,-5.09,EUR,6176.56,EUR,7b82fb60-3c26-4f39-a94d-35746a0b8f30
24-07-2020,16:09,ASTRAZENECA PLC COMMON,US0463531089,NSY,,5,55.5700,USD,-277.85,USD,-239.18,EUR,1.1617,-0.02,EUR,-239.20,EUR,7f7dbfab-c2e7-4070-9cd5-4397f0c51f9a
24-07-2020,16:09,ASTRAZENECA PLC COMMON,US0463531089,NSY,,100,55.5700,USD,-5557.00,USD,-4783.51,EUR,1.1617,-0.84,EUR,-4784.35,EUR,7f7dbfab-c2e7-4070-9cd5-4397f0c51f9a
23-07-2020,12:53,REPSOL SA,ES0173516115,MAD,,-553,7.6800,EUR,4247.04,EUR,4247.04,EUR,,-2.12,EUR,4244.92,EUR,0109ad32-5772-4052-ad4e-487f1deb0683
23-07-2020,12:53,REPSOL SA,ES0173516115,MAD,,-27,7.6800,EUR,207.36,EUR,207.36,EUR,,-0.10,EUR,207.26,EUR,0109ad32-5772-4052-ad4e-487f1deb0683
23-07-2020,12:53,REPSOL SA,ES0173516115,MAD,,-220,7.6800,EUR,1689.60,EUR,1689.60,EUR,,-0.84,EUR,1688.76,EUR,0109ad32-5772-4052-ad4e-487f1deb0683
23-07-2020,12:50,REPSOL SA,ES0173516115,MAD,,-1200,7.6800,EUR,9216.00,EUR,9216.00,EUR,,-6.61,EUR,9209.39,EUR,0109ad32-5772-4052-ad4e-487f1deb0683
23-07-2020,12:45,REPSOL SA,ES0173516115,MAD,,660,7.6700,EUR,-5062.20,EUR,-5062.20,EUR,,-0.94,EUR,-5063.14,EUR,b5dbcab1-a8d2-40bd-8e1e-68fc7e2f695f
23-07-2020,12:45,REPSOL SA,ES0173516115,MAD,,777,7.6700,EUR,-5959.59,EUR,-5959.59,EUR,,-2.98,EUR,-5962.57,EUR,b5dbcab1-a8d2-40bd-8e1e-68fc7e2f695f
23-07-2020,12:45,REPSOL SA,ES0173516115,MAD,,1063,7.6680,EUR,-8151.08,EUR,-8151.08,EUR,,-6.08,EUR,-8157.16,EUR,b5dbcab1-a8d2-40bd-8e1e-68fc7e2f695f
22-07-2020,00:00,REPSOL SA,ES0173516115,MAD,,18,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
22-07-2020,00:00,REPSOL SA-RTS,ES06735169G0,MAD,,-324,0.0000,EUR,0.00,EUR,0.00,EUR,,,EUR,0.00,EUR,
21-07-2020,16:14,ORGANIGRAM HOLDINGS INC. - COMMON SHARES,CA68620P1018,NDQ,,100,1.3900,USD,-139.00,USD,-121.31,EUR,1.1458,-0.35,EUR,-121.66,EUR,f669e319-efe6-43fc-9b10-a9c7987894aa
21-07-2020,16:14,ORGANIGRAM HOLDINGS INC. - COMMON SHARES,CA68620P1018,NDQ,,100,1.3900,USD,-139.00,USD,-121.31,EUR,1.1458,-0.35,EUR,-121.66,EUR,f669e319-efe6-43fc-9b10-a9c7987894aa
