Fecha,Hora,Producto,ISIN,Bolsa de,Centro de ejecución,Número,Precio,,Valor local,,Valor,,Tipo de cambio,Costes de transacción,,Total,,ID Orden
11-07-2018,17:37,ABENGOA SA- B SHARES,ES0105200002,MAD,XMAD,9900,0.0100,EUR,-99.00,EUR,-99.00,EUR,,-2.04,EUR,-101.04,EUR,ace492e2-5bef-4928-a136-88171e296aac
11-07-2018,09:20,XIAOMI CORP-CLASS B,KYG9830T1067,HKS,XHKG,200,18.5000,HKD,-3700.00,HKD,-401.82,EUR,9.2081,-10.20,EUR,-412.02,EUR,11e96abb-8490-4b71-9fe5-d480d8cc76f6
10-07-2018,17:37,ABENGOA SA- B SHARES,ES0105200002,MAD,XMAD,100,0.0100,EUR,-1.00,EUR,-1.00,EUR,,-2.00,EUR,-3.00,EUR,745e1b65-1d9d-4f36-9bbe-80c19b744f07
05-07-2018,18:09,TESLA MOTORS INC. - C,US88160R1014,NDQ,EDGX,11,308.0800,USD,-3388.88,USD,-2897.15,EUR,1.1697,-0.54,EUR,-2897.69,EUR,5bb5b99b-55f9-4e10-a0d7-9aa6d97680f6
29-06-2018,21:15,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,XBOS,-12,165.1300,USD,1981.56,USD,1698.60,EUR,1.1666,-0.54,EUR,1698.06,EUR,dfecfebd-91f8-4ab5-ab24-1796eeb11f28
26-06-2018,17:06,ADR ON BEIGENE LTD,US07725L1026,NDQ,XNAS,-10,158.1800,USD,1581.80,USD,1355.61,EUR,1.1669,-0.53,EUR,1355.08,EUR,0c73b06d-4d21-4dc3-872a-6df9cd35e60e
18-06-2018,15:30,ADR ON BEIGENE LTD,US07725L1026,NDQ,XNAS,10,166.1800,USD,-1661.80,USD,-1432.64,EUR,1.1600,-0.53,EUR,-1433.17,EUR,31964350-a847-4d44-baad-6e7ef18e447a
15-05-2018,15:30,ADR ON WEIBO CORP,US9485961018,NDQ,XNAS,-10,104.8400,USD,1048.40,USD,885.59,EUR,1.1838,-0.53,EUR,885.06,EUR,7402cdb7-d483-4afd-afa0-2bf60b587ae6
25-04-2018,15:32,ALPHABET INC. - CLASS A,US02079K3059,NDQ,XNAS,2,1030.3300,USD,-2060.66,USD,-1691.60,EUR,1.2182,-0.51,EUR,-1692.11,EUR,34431711-7730-4e2c-853a-327e562449f9
18-04-2018,20:00,AVEXIS INC. - COMMON,US05366U1007,NDQ,XNAS,-15,209.9200,USD,3148.80,USD,2542.97,EUR,1.2382,-0.55,EUR,2542.42,EUR,d7190ec1-c795-4c24-8476-164609086d2e
02-04-2018,16:44,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,XNAS,20,149.0100,USD,-2980.20,USD,-2416.94,EUR,1.2330,-0.56,EUR,-2417.50,EUR,27369ac4-0e28-45cf-9570-474e21d610aa
29-03-2018,15:34,AMAZON.COM INC. - COM,US0231351067,NDQ,XNAS,-2,1405.0000,USD,2810.00,USD,2278.91,EUR,1.2330,-0.51,EUR,2278.40,EUR,f8f436d3-e370-49db-b1ec-a4c899c3bb02
22-03-2018,14:31,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,XNYS,19,157.1700,USD,-2986.23,USD,-2426.01,EUR,1.2309,-0.06,EUR,-2426.07,EUR,3b909612-824b-4c85-b18e-b1e8e6bc82c8
22-03-2018,14:31,ACCENTURE PLC. CLASS A,IE00B4BNMY34,NSY,XNYS,7,157.1700,USD,-1100.19,USD,-893.80,EUR,1.2309,-0.52,EUR,-894.32,EUR,3b909612-824b-4c85-b18e-b1e8e6bc82c8
19-03-2018,20:06,META PLATFORMS INC,US30303M1027,NDQ,XNAS,-24,171.9000,USD,4125.60,USD,3339.68,EUR,1.2353,-0.58,EUR,3339.10,EUR,0c4f7533-483b-4d3e-a97c-32ad3d70b0c0
09-02-2018,21:09,META PLATFORMS INC,US30303M1027,NDQ,IEXG,1,172.4300,USD,-172.43,USD,-141.00,EUR,1.2229,-0.50,EUR,-141.50,EUR,bdd05649-0c59-4ac6-ae2a-05ea824b8bc7
09-02-2018,21:01,ALPHABET INC. - CLASS A,US02079K3059,NDQ,XNAS,1,1023.6000,USD,-1023.60,USD,-836.89,EUR,1.2231,-0.50,EUR,-837.39,EUR,a9cf3d73-4f35-4096-9851-abeecda4d3c0
09-02-2018,21:00,META PLATFORMS INC,US30303M1027,NDQ,XNAS,5,173.6000,USD,-868.00,USD,-709.68,EUR,1.2231,-0.52,EUR,-710.20,EUR,87406abf-3464-4a05-92c8-8ec45ac04c25
09-02-2018,20:57,META PLATFORMS INC,US30303M1027,NDQ,XBOS,5,174.1800,USD,-870.90,USD,-712.05,EUR,1.2231,-0.52,EUR,-712.57,EUR,dff375b1-dd76-4e5b-a934-61ae5931e7a7
09-02-2018,20:54,ADR ON WEIBO CORP,US9485961018,NDQ,EDGA,2,114.0800,USD,-228.16,USD,-186.59,EUR,1.2228,-0.51,EUR,-187.10,EUR,afad4a76-2303-4600-98de-bb6e1378253b
09-02-2018,20:50,AVEXIS INC. - COMMON,US05366U1007,NDQ,BATY,5,108.9500,USD,-544.75,USD,-445.55,EUR,1.2226,-0.52,EUR,-446.07,EUR,49e0f2bc-33ce-4863-930d-a84b14f3f692
09-02-2018,18:46,LENDINGTREE INC. - CO,US52603B1070,NDQ,XNAS,-11,339.0000,USD,3729.00,USD,3054.05,EUR,1.2210,-0.54,EUR,3053.51,EUR,cfd781e7-ed66-4ff6-a849-8ded2b56b14e
07-02-2018,15:46,ALPHABET INC. - CLASS A,US02079K3059,NDQ,BATS,1,1070.9500,USD,-1070.95,USD,-868.22,EUR,1.2335,-0.50,EUR,-868.72,EUR,9553c2cc-c14a-413a-9ff2-603c889ba3b5
07-02-2018,15:30,ADR ON WEIBO CORP,US9485961018,NDQ,XNAS,8,117.7600,USD,-942.08,USD,-763.65,EUR,1.2337,-0.53,EUR,-764.18,EUR,3f1d20ef-82e9-4943-a6f0-0918f6baeb18
07-02-2018,15:30,LENDINGTREE INC. - CO,US52603B1070,NDQ,XNAS,11,342.0500,USD,-3762.55,USD,-3049.93,EUR,1.2337,-0.54,EUR,-3050.47,EUR,1c72b9fb-64b2-4190-bdb3-bfb5dbc49136
07-02-2018,15:30,AVEXIS INC. - COMMON,US05366U1007,NDQ,XNAS,10,114.2700,USD,-1142.70,USD,-926.27,EUR,1.2337,-0.53,EUR,-926.80,EUR,a2f22c6f-e0cc-4c17-9252-2c17b9ef6c04
06-02-2018,09:00,AMADEUS IT,ES0109067019,MAD,XMAD,-53,56.8800,EUR,3014.64,EUR,3014.64,EUR,,-3.21,EUR,3011.43,EUR,df3ee134-64a3-4561-a4a8-02b3508951cb
02-02-2018,14:54,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-36,73.5000,EUR,2646.00,EUR,2646.00,EUR,,-2.53,EUR,2643.47,EUR,01a8ffdb-40b2-4137-940b-f2dcc632bc27
02-02-2018,14:45,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,16,72.4500,EUR,-1159.20,EUR,-1159.20,EUR,,-0.23,EUR,-1159.43,EUR,7bddcefa-b996-402e-96e3-3162a35dfeb1
02-02-2018,14:45,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,20,72.4000,EUR,-1448.00,EUR,-1448.00,EUR,,-2.29,EUR,-1450.29,EUR,7bddcefa-b996-402e-96e3-3162a35dfeb1
02-02-2018,14:25,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-18,71.5600,EUR,1288.08,EUR,1288.08,EUR,,-0.26,EUR,1287.82,EUR,3e703ddc-fc45-421a-8389-cba149df2284
02-02-2018,14:25,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-17,72.2000,EUR,1227.40,EUR,1227.40,EUR,,-2.25,EUR,1225.15,EUR,3e703ddc-fc45-421a-8389-cba149df2284
02-02-2018,14:23,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,35,70.1300,EUR,-2454.55,EUR,-2454.55,EUR,,-2.49,EUR,-2457.04,EUR,59c77d7d-1a9f-418e-805a-53baeb92ae8a
02-02-2018,11:20,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-40,66.5200,EUR,2660.80,EUR,2660.80,EUR,,-2.53,EUR,2658.27,EUR,f798ba6f-dbc3-4e97-a797-1bd10d8d9a2e
02-02-2018,11:02,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,40,67.3300,EUR,-2693.20,EUR,-2693.20,EUR,,-2.54,EUR,-2695.74,EUR,90e28651-a3c0-4467-ae54-a7f3212c38e0
29-01-2018,09:00,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-25,90.0600,EUR,2251.50,EUR,2251.50,EUR,,-2.45,EUR,2249.05,EUR,291c9e7d-a48c-4d57-bef4-9b0b4a3b9dd6
26-01-2018,17:16,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-5,82.4200,EUR,412.10,EUR,412.10,EUR,,-2.08,EUR,410.02,EUR,a66fef08-b8a4-45a1-ad60-dcc273a95bd1
26-01-2018,10:04,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,15,79.5100,EUR,-1192.65,EUR,-1192.65,EUR,,-0.24,EUR,-1192.89,EUR,255233f3-6ed6-477e-b3b7-0d9d8adb5671
26-01-2018,10:04,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,15,79.5100,EUR,-1192.65,EUR,-1192.65,EUR,,-2.24,EUR,-1194.89,EUR,255233f3-6ed6-477e-b3b7-0d9d8adb5671
26-01-2018,09:43,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-30,78.5000,EUR,2355.00,EUR,2355.00,EUR,,-2.47,EUR,2352.53,EUR,29bdfe37-dd5b-43a2-a46c-ced3d7dd6ce6
25-01-2018,13:40,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,30,81.5300,EUR,-2445.90,EUR,-2445.90,EUR,,-2.49,EUR,-2448.39,EUR,a7858717-53a7-499c-ae8d-62c8e6bbd753
25-01-2018,13:39,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-30,81.5300,EUR,2445.90,EUR,2445.90,EUR,,-2.49,EUR,2443.41,EUR,bb2fbf81-ffe0-4d82-9b22-321182dd0db6
25-01-2018,13:34,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,30,81.5300,EUR,-2445.90,EUR,-2445.90,EUR,,-2.49,EUR,-2448.39,EUR,c191c912-bac5-4ebf-9dc8-68ba72f8c083
24-01-2018,11:48,BITCOIN TRACKER EUR XBT PROVIDER,SE0007525332,OMX,FNSE,-5,438.0000,EUR,2190.00,EUR,2190.00,EUR,,-2.44,EUR,2187.56,EUR,557852e6-6072-410c-af4d-31710e9b8a79
23-01-2018,17:20,BITCOIN TRACKER EUR XBT PROVIDER,SE0007525332,OMX,FNSE,5,434.4900,EUR,-2172.45,EUR,-2172.45,EUR,,-2.43,EUR,-2174.88,EUR,c67255db-506f-4e73-a405-24c12038cdb6
22-01-2018,16:01,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-30,78.9600,EUR,2368.80,EUR,2368.80,EUR,,-2.47,EUR,2366.33,EUR,2a9979e2-5c2e-490a-ba14-1053f56ca530
22-01-2018,15:39,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,30,80.0000,EUR,-2400.00,EUR,-2400.00,EUR,,-2.48,EUR,-2402.48,EUR,e0fb9b91-e9f7-44b0-a46c-39a5029aa7c5
22-01-2018,13:04,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-30,84.0600,EUR,2521.80,EUR,2521.80,EUR,,-2.50,EUR,2519.30,EUR,65c14f35-5cf9-45f9-bd5b-8ae40ecf4fbd
22-01-2018,12:31,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,28,87.1300,EUR,-2439.64,EUR,-2439.64,EUR,,-0.49,EUR,-2440.13,EUR,82823bf3-701d-47d9-bf02-68e5e02ceb3b
22-01-2018,12:31,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,2,87.1300,EUR,-174.26,EUR,-174.26,EUR,,-2.03,EUR,-176.29,EUR,82823bf3-701d-47d9-bf02-68e5e02ceb3b
22-01-2018,10:53,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-30,87.5000,EUR,2625.00,EUR,2625.00,EUR,,-2.53,EUR,2622.47,EUR,9adf2f43-c079-4f29-bd95-ede008f214c0
22-01-2018,10:09,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,30,87.0100,EUR,-2610.30,EUR,-2610.30,EUR,,-2.52,EUR,-2612.82,EUR,cbac1d43-5385-4f7d-abd5-00d5a615f548
19-01-2018,14:17,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,-30,87.5000,EUR,2625.00,EUR,2625.00,EUR,,-2.53,EUR,2622.47,EUR,d3d4da25-c934-4c5f-bcc5-87590462e593
19-01-2018,10:13,COINSHARES XBT PROVIDER ETHER TRACKER EURO,SE0010296582,OMX,FNSE,30,86.9300,EUR,-2607.90,EUR,-2607.90,EUR,,-2.52,EUR,-2610.42,EUR,9ce89dfe-7cab-4745-8ea8-bc6677973dbc
18-01-2018,16:25,BITCOIN TRACKER EUR XBT PROVIDER,SE0007525332,OMX,FNSE,-5,473.0000,EUR,2365.00,EUR,2365.00,EUR,,-2.47,EUR,2362.53,EUR,f010f72a-e398-407b-b3ba-a93ab5ce1fdb
18-01-2018,14:08,BITCOIN TRACKER EUR XBT PROVIDER,SE0007525332,OMX,FNSE,5,459.4000,EUR,-2297.00,EUR,-2297.00,EUR,,-2.46,EUR,-2299.46,EUR,258c395a-0637-4f2d-acc2-557a71f95c66
09-01-2018,19:01,AMAZON.COM INC. - COM,US0231351067,NDQ,XNAS,2,1250.0600,USD,-2500.12,USD,-2097.10,EUR,1.1922,-0.51,EUR,-2097.61,EUR,fd2461ab-d465-4475-bbc1-91f2ed059ba6
05-01-2018,16:34,AMADEUS IT,ES0109067019,MAD,BATE,3,62.9000,EUR,-188.70,EUR,-188.70,EUR,,-2.08,EUR,-190.78,EUR,dcdbe844-4925-4509-8e1f-f8aa90d40f09
05-01-2018,16:31,AMADEUS IT,ES0109067019,MAD,CHIX,50,62.9400,EUR,-3147.00,EUR,-3147.00,EUR,,-3.26,EUR,-3150.26,EUR,a0556194-f660-4812-89dc-b5ca01896e1e
04-01-2018,15:30,META PLATFORMS INC,US30303M1027,NDQ,XNAS,13,185.0000,USD,-2405.00,USD,-1993.75,EUR,1.2063,-0.54,EUR,-1994.29,EUR,977a72f8-1b6d-4d3a-bda0-882ae7674bb0
