Fecha;Hora;Producto;ISIN;Ticker;Bolsa;Exchange Yahoo;Exchange Google;Cantidad;Precio;Precio Divisa;Valor Local;Valor Local Divisa;Valor;Valor Divisa;Tipo de cambio;Costes Transacción;Costes Transacción Divisa;Total;Total Divisa
2018-03-22;14:31;ACCENTURE PLC. CLASS A;IE00B4BNMY34;ACN;NSY;;NYSE;19.0;157.17;USD;-2986.23;USD;-2426.01;EUR;1.2309;-0.06;EUR;-2426.07;EUR
2018-03-29;15:34;AMAZON.COM INC. - COM;US0231351067;;NDQ;;;2.0;1405.0;USD;2810.0;USD;2278.91;EUR;1.233;-0.51;EUR;2278.4;EUR
2018-04-02;16:44;ACCENTURE PLC. CLASS A;IE00B4BNMY34;ACN;NSY;;NYSE;20.0;149.01;USD;-2980.2;USD;-2416.94;EUR;1.233;-0.56;EUR;-2417.5;EUR
2018-04-18;20:00;AVEXIS INC. - COMMON;US05366U1007;;NDQ;;;15.0;209.92;USD;3148.8;USD;2542.97;EUR;1.2382;-0.55;EUR;2542.42;EUR
2018-04-25;15:32;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;2.0;1030.33;USD;-2060.66;USD;-1691.6;EUR;1.2182;-0.51;EUR;-1692.11;EUR
2018-05-15;15:30;ADR ON WEIBO CORP;US9485961018;;NDQ;;;10.0;104.84;USD;1048.4;USD;885.59;EUR;1.1838;-0.53;EUR;885.06;EUR
2018-06-18;15:30;ADR ON BEIGENE LTD;US07725L1026;;NDQ;;;10.0;166.18;USD;-1661.8;USD;-1432.64;EUR;1.16;-0.53;EUR;-1433.17;EUR
2018-06-26;17:06;ADR ON BEIGENE LTD;US07725L1026;;NDQ;;;10.0;158.18;USD;1581.8;USD;1355.61;EUR;1.1669;-0.53;EUR;1355.08;EUR
2018-06-29;21:15;ACCENTURE PLC. CLASS A;IE00B4BNMY34;ACN;NSY;;NYSE;12.0;165.13;USD;1981.56;USD;1698.6;EUR;1.1666;-0.54;EUR;1698.06;EUR
2018-07-05;18:09;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;11.0;308.08;USD;-3388.88;USD;-2897.15;EUR;1.1697;-0.54;EUR;-2897.69;EUR
2018-07-10;17:37;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;100.0;0.01;EUR;-1.0;EUR;-1.0;EUR;;-2.0;EUR;-3.0;EUR
2018-07-11;09:20;XIAOMI CORP-CLASS B;KYG9830T1067;1810;HKS;.HK;HKG;200.0;18.5;HKD;-3700.0;HKD;-401.82;EUR;9.2081;-10.2;EUR;-412.02;EUR
2018-07-11;17:37;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;9900.0;0.01;EUR;-99.0;EUR;-99.0;EUR;;-2.04;EUR;-101.04;EUR
2018-07-16;15:40;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;11.0;308.12;USD;3389.32;USD;2895.16;EUR;1.1707;-0.54;EUR;2894.62;EUR
2018-07-16;17:09;SOLARIA;ES0165386014;;MAD;.MC;;332.0;6.04;EUR;-2005.28;EUR;-2005.28;EUR;;-2.8;EUR;-2008.08;EUR
2018-07-16;17:44;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;1.0;307.11;USD;-307.11;USD;-262.34;EUR;1.1707;-0.5;EUR;-262.84;EUR
2018-07-16;17:44;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;10.0;307.12;USD;-3071.2;USD;-2623.43;EUR;1.1707;-0.03;EUR;-2623.46;EUR
2018-07-18;09:08;SOLARIA;ES0165386014;;MAD;.MC;;65.0;5.75;EUR;373.75;EUR;373.75;EUR;;-2.15;EUR;371.6;EUR
2018-07-18;09:08;SOLARIA;ES0165386014;;MAD;.MC;;267.0;5.75;EUR;1535.25;EUR;1535.25;EUR;;-0.61;EUR;1534.64;EUR
2018-07-18;12:00;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;13.0;142.85;EUR;-1857.05;EUR;-1857.05;EUR;;-4.74;EUR;-1861.79;EUR
2018-07-23;15:30;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;11.0;300.85;USD;3309.35;USD;2824.53;EUR;1.1716;-0.54;EUR;2823.99;EUR
2018-07-27;20:15;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;1.0;1252.98;USD;-1252.98;USD;-1074.69;EUR;1.1659;-0.5;EUR;-1075.19;EUR
2018-07-27;20:17;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;1.0;1251.04;USD;-1251.04;USD;-1073.15;EUR;1.1658;-0.5;EUR;-1073.65;EUR
2018-07-27;20:21;ACCENTURE PLC. CLASS A;IE00B4BNMY34;ACN;NSY;;NYSE;5.0;161.7;USD;-808.5;USD;-693.45;EUR;1.1659;-0.52;EUR;-693.97;EUR
2018-09-10;15:51;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;8.0;272.46;USD;-2179.68;USD;-1878.88;EUR;1.1601;-0.53;EUR;-1879.41;EUR
2018-09-13;15:36;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;8.0;290.16;USD;2321.28;USD;1985.4;EUR;1.1692;-0.53;EUR;1984.87;EUR
2018-09-13;17:57;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;1.0;161.97;USD;-161.97;USD;-138.76;EUR;1.1673;;EUR;-138.76;EUR
2018-09-13;17:57;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;13.0;161.97;USD;-2105.61;USD;-1803.88;EUR;1.1673;-0.54;EUR;-1804.42;EUR
2018-09-13;18:29;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;1.0;161.55;USD;-161.55;USD;-138.38;EUR;1.1674;-0.5;EUR;-138.88;EUR
2018-09-18;19:11;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;3.0;282.84;USD;-848.52;USD;-727.43;EUR;1.1665;-0.51;EUR;-727.94;EUR
2018-09-18;20:20;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;1.0;284.97;USD;-284.97;USD;-244.22;EUR;1.1669;-0.5;EUR;-244.72;EUR
2018-10-11;11:15;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;13.0;125.05;EUR;1625.65;EUR;1625.65;EUR;;-4.94;EUR;1620.71;EUR
2018-10-11;14:29;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;2.0;123.8;EUR;-247.6;EUR;-247.6;EUR;;-4.14;EUR;-251.74;EUR
2018-10-11;14:29;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;11.0;123.8;EUR;-1361.8;EUR;-1361.8;EUR;;-0.79;EUR;-1362.59;EUR
2018-11-12;09:00;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;15000.0;0.0038;EUR;-57.0;EUR;-57.0;EUR;;-2.03;EUR;-59.03;EUR
2019-02-19;09:47;IPSEN;FR0010259150;IPN;EPA;.PA;EPA;13.0;124.2;EUR;1614.6;EUR;1614.6;EUR;;-4.94;EUR;1609.66;EUR
2019-03-01;19:19;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;5.0;293.0;USD;-1465.0;USD;-1289.27;EUR;1.1363;-0.52;EUR;-1289.79;EUR
2019-03-18;15:29;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;1.0;162.95;USD;-162.95;USD;-143.66;EUR;1.1343;;EUR;-143.66;EUR
2019-03-18;15:29;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;1.0;162.95;USD;-162.95;USD;-143.66;EUR;1.1343;-0.5;EUR;-144.16;EUR
2019-04-15;19:20;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;2.0;178.84;USD;-357.68;USD;-316.42;EUR;1.1304;-0.51;EUR;-316.93;EUR
2019-04-15;19:20;META PLATFORMS INC;US30303M1027;META;NDQ;;NASDAQ;8.0;178.84;USD;-1430.72;USD;-1265.67;EUR;1.1304;-0.03;EUR;-1265.7;EUR
2019-04-16;18:17;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;46.0;97.3;USD;-4475.8;USD;-3965.1;EUR;1.1288;-0.66;EUR;-3965.76;EUR
2019-04-16;21:32;NETFLIX INC. - COMMON;US64110L1061;;NDQ;;;14.0;361.19;USD;-5056.66;USD;-4480.48;EUR;1.1286;-0.55;EUR;-4481.03;EUR
2019-04-17;15:31;NETFLIX INC. - COMMON;US64110L1061;;NDQ;;;14.0;365.63;USD;5118.82;USD;4530.33;EUR;1.1299;-0.55;EUR;4529.78;EUR
2019-04-23;10:32;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;7500.0;0.014;EUR;-105.0;EUR;-105.0;EUR;;-2.06;EUR;-107.06;EUR
2019-04-24;16:05;PAYPAL HOLDINGS INC.;US70450Y1038;;NDQ;;;40.0;107.08;USD;-4283.2;USD;-3827.36;EUR;1.1191;-0.64;EUR;-3828.0;EUR
2019-04-26;12:24;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;10000.0;0.0145;EUR;-145.0;EUR;-145.0;EUR;;-2.08;EUR;-147.08;EUR
2019-04-26;17:45;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;9.0;240.01;USD;2160.09;USD;1935.92;EUR;1.1158;-0.53;EUR;1935.39;EUR
2019-04-26;20:27;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;9.0;233.61;USD;-2102.49;USD;-1883.96;EUR;1.116;-0.53;EUR;-1884.49;EUR
2019-04-26;21:25;TESLA MOTORS INC. - C;US88160R1014;TSLA;NDQ;;NASDAQ;9.0;233.17;USD;2098.53;USD;1881.75;EUR;1.1152;-0.53;EUR;1881.22;EUR
2019-05-03;16:12;ACCIONA SA;ES0125220311;;MAD;.MC;;19.0;101.1;EUR;-1920.9;EUR;-1920.9;EUR;;-3.11;EUR;-1924.01;EUR
2019-07-02;09:20;XIAOMI CORP-CLASS B;KYG9830T1067;1810;HKS;.HK;HKG;200.0;10.3;HKD;2060.0;HKD;231.73;EUR;8.8896;-10.16;EUR;221.57;EUR
2019-07-02;14:39;ABENGOA SA- B SHARES;ES0105200002;ABGOF;MAD;.MC;OTCMKTS;30000.0;0.0104;EUR;-312.0;EUR;-312.0;EUR;;-2.18;EUR;-314.18;EUR
2019-09-25;15:46;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;8.0;98.26;USD;786.08;USD;715.66;EUR;1.0984;-0.03;EUR;715.63;EUR
2019-09-25;15:46;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;38.0;98.26;USD;3733.88;USD;3399.38;EUR;1.0984;-0.64;EUR;3398.74;EUR
2019-09-30;19:31;STITCH FIX CL A CM;US8608971078;;NDQ;;;225.0;19.38;USD;-4360.5;USD;-3999.73;EUR;1.0902;-1.33;EUR;-4001.06;EUR
2019-10-01;15:46;STITCH FIX CL A CM;US8608971078;;NDQ;;;100.0;19.8;USD;1980.0;USD;1818.35;EUR;1.0889;-0.87;EUR;1817.48;EUR
2019-10-01;15:46;STITCH FIX CL A CM;US8608971078;;NDQ;;;125.0;19.79;USD;2473.75;USD;2271.79;EUR;1.0889;-0.46;EUR;2271.33;EUR
2019-10-01;15:49;STITCH FIX CL A CM;US8608971078;;NDQ;;;200.0;19.615;USD;-3923.0;USD;-3602.39;EUR;1.089;-1.24;EUR;-3603.63;EUR
2019-10-01;15:49;STITCH FIX CL A CM;US8608971078;;NDQ;;;25.0;19.64;USD;-491.0;USD;-450.87;EUR;1.089;-0.09;EUR;-450.96;EUR
2019-10-01;16:00;STITCH FIX CL A CM;US8608971078;;NDQ;;;100.0;20.07;USD;2007.0;USD;1841.62;EUR;1.0898;-0.87;EUR;1840.75;EUR
2019-10-01;16:00;STITCH FIX CL A CM;US8608971078;;NDQ;;;100.0;20.07;USD;2007.0;USD;1841.62;EUR;1.0898;-0.37;EUR;1841.25;EUR
2019-10-01;16:00;STITCH FIX CL A CM;US8608971078;;NDQ;;;25.0;20.07;USD;501.75;USD;460.41;EUR;1.0898;-0.09;EUR;460.32;EUR
2019-10-02;15:30;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;53.0;88.13;USD;-4670.89;USD;-4269.56;EUR;1.094;-0.69;EUR;-4270.25;EUR
2019-10-02;15:31;PAYPAL HOLDINGS INC.;US70450Y1038;;NDQ;;;40.0;100.81;USD;4032.4;USD;3686.27;EUR;1.0939;-0.65;EUR;3685.62;EUR
2019-10-02;17:36;PAYPAL HOLDINGS INC.;US70450Y1038;;NDQ;;;40.0;99.97;USD;-3998.8;USD;-3649.54;EUR;1.0957;-0.65;EUR;-3650.19;EUR
2019-10-09;16:28;ACCIONA SA;ES0125220311;;MAD;.MC;;19.0;90.95;EUR;1728.05;EUR;1728.05;EUR;;-3.0;EUR;1725.05;EUR
2019-10-09;20:24;PAYPAL HOLDINGS INC.;US70450Y1038;;NDQ;;;19.0;99.97;USD;-1899.43;USD;-1731.01;EUR;1.0973;-0.57;EUR;-1731.58;EUR
2019-10-17;18:45;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;20.0;97.1;USD;1942.0;USD;1745.15;EUR;1.1128;-0.57;EUR;1744.58;EUR
2019-10-17;18:45;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;33.0;97.08;USD;3203.64;USD;2878.9;EUR;1.1128;-0.12;EUR;2878.78;EUR
2019-10-18;18:38;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;53.0;94.94;USD;-5031.82;USD;-4512.45;EUR;1.1151;-0.69;EUR;-4513.14;EUR
2019-10-21;19:53;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;1.0;94.11;USD;94.11;USD;84.4;EUR;1.115;;EUR;84.4;EUR
2019-10-21;19:53;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;5.0;94.1;USD;470.5;USD;421.97;EUR;1.115;-0.02;EUR;421.95;EUR
2019-10-21;19:53;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;1.0;94.12;USD;94.12;USD;84.41;EUR;1.115;-0.5;EUR;83.91;EUR
2019-10-21;19:53;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;46.0;94.08;USD;4327.68;USD;3881.33;EUR;1.115;-0.17;EUR;3881.16;EUR
2019-10-22;16:06;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;53.0;92.5;USD;-4902.5;USD;-4402.79;EUR;1.1135;-0.69;EUR;-4403.48;EUR
2019-10-23;15:35;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;30.0;88.15;USD;2644.5;USD;2377.94;EUR;1.1121;-0.61;EUR;2377.33;EUR
2019-10-23;15:35;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;4.0;88.15;USD;352.6;USD;317.06;EUR;1.1121;-0.01;EUR;317.05;EUR
2019-10-23;15:35;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;11.0;88.08;USD;968.88;USD;871.22;EUR;1.1121;-0.04;EUR;871.18;EUR
2019-10-23;15:35;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;8.0;88.15;USD;705.2;USD;634.11;EUR;1.1121;-0.03;EUR;634.08;EUR
2019-10-23;16:04;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;53.0;89.92;USD;-4765.76;USD;-4284.61;EUR;1.1123;-0.69;EUR;-4285.3;EUR
2019-10-23;20:13;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;1.0;87.12;USD;87.12;USD;78.3;EUR;1.1127;-0.5;EUR;77.8;EUR
2019-10-23;20:13;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;5.0;87.12;USD;435.6;USD;391.51;EUR;1.1126;-0.02;EUR;391.49;EUR
2019-10-23;20:13;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;2.0;87.12;USD;174.24;USD;156.61;EUR;1.1126;-0.01;EUR;156.6;EUR
2019-10-23;20:13;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;39.0;87.12;USD;3397.68;USD;3053.82;EUR;1.1126;-0.14;EUR;3053.68;EUR
2019-10-23;20:13;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;6.0;87.11;USD;522.66;USD;469.77;EUR;1.1126;-0.02;EUR;469.75;EUR
2019-10-23;21:24;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;53.0;87.13;USD;-4617.89;USD;-4147.56;EUR;1.1134;-0.69;EUR;-4148.25;EUR
2019-10-29;15:48;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;53.0;90.11;USD;4775.83;USD;4299.07;EUR;1.1109;-0.69;EUR;4298.38;EUR
2019-10-29;17:59;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;53.0;90.97;USD;-4821.41;USD;-4340.1;EUR;1.1109;-0.69;EUR;-4340.79;EUR
2019-10-30;14:30;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;7.0;85.1;USD;595.7;USD;536.43;EUR;1.1105;-0.53;EUR;535.9;EUR
2019-10-30;14:30;EXACT SCIENCES CORPORA;US30063P1057;;NDQ;;;46.0;85.1;USD;3914.6;USD;3525.09;EUR;1.1105;-0.17;EUR;3524.92;EUR
2019-10-30;14:38;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;3.0;1251.37;USD;3754.11;USD;3379.65;EUR;1.1108;-0.51;EUR;3379.14;EUR
2019-10-30;14:38;ALPHABET INC. - CLASS A;US02079K3059;GOOGL;NDQ;;NASDAQ;2.0;1251.26;USD;2502.52;USD;2252.9;EUR;1.1108;-0.01;EUR;2252.89;EUR
